time_ms,fitness
28.0198,1565.15
120.728,1620.97
327.781,1680.91
492.887,1699.65
853.143,1725.09
1205.7,1745.46
1416.17,1793.15
1597.07,1815.16
3383.57,1861.43
5036.52,1866.42
END,7212.2
