time_ms,fitness
40.5335,1707.43
152.288,1714.92
231.758,1809.5
449.405,1854.89
1573.43,1879.16
1894.23,1894.87
2051.67,1916.09
2746.97,1933.8
3363.62,1957.55
3720.91,1978.21
4599.34,2000.42
6110.77,2016.84
6916.43,2017.78
END,7661.18
