time_ms,fitness
21.0424,1870.82
41.4354,1885.04
86.1273,1919.79
107.592,1930.76
172.234,1944.78
280.078,1966.6
323.67,1990.51
508.783,2020.89
635.109,2031.71
697.576,2038.63
719.451,2067.64
926.437,2081.67
1049.82,2089.97
1197.3,2114.92
1758.3,2119.76
END,2117.51
