time_ms,fitness
19.2379,1669.26
38.2254,1731.51
57.6614,1800.08
133.288,1801.58
152.174,1874.3
189.916,1875.93
303.128,1952.11
397.584,1954.91
511.65,1959.42
701.266,1965.51
890.071,2019.57
1344.98,2025.03
1382.67,2044.7
1514.76,2047.69
END,1892.86
