time_ms,fitness
3.5854,1346.57
7.6883,1477.91
22.3797,1527.58
131.953,1562.57
1152.96,1565.13
1279.41,1580.7
1331.82,1653.99
3027.76,1677.93
3431.44,1716.45
4162.35,1721.77
4407,1742.25
5261.17,1745.43
15582.7,1764.82
16414.4,1783.81
21088.8,1811.69
24482.1,1815.12
25920.3,1839.01
26709.7,1856.67
74564.5,1862.89
74932.8,1885.4
75004.8,1890.62
END,85812.6
