time_ms,fitness
3.3253,1330.85
6.6075,1370.99
9.9523,1413.63
26.7525,1507.39
77.1513,1564.3
129.79,1688.87
488.402,1737.93
869.475,1881.83
2428.09,1889.41
2474.64,1891.2
2478.7,1898
3024.45,1900.74
5541.62,1928.43
6236.71,1942.54
7376.59,1946.35
7485.53,1973.3
14571.4,1983.69
15207.2,2033.43
17382.1,2044.81
18985.6,2060.73
19328.8,2062.86
END,76689.4
