time_ms,fitness
3.585,1510.23
6.979,1691.07
25.2273,1756.41
544.081,1761.85
712.963,1781.62
2926.11,1799.66
3119.93,1874.02
3869.67,1886.25
4782.08,1909.91
6218.57,1933.17
END,77528.6
