time_ms,fitness
3.9561,1063.51
7.2868,1388.35
89.6696,1478.67
432.472,1528.39
1187.76,1637.59
3521.44,1638.59
4104.01,1698.79
5187.77,1699.87
7180.58,1764.74
10906.2,1765.9
43284.9,1836.02
END,79019.1
