time_ms,fitness
6.2435,1198
24.4476,1264.66
41.5274,1292.85
47.059,1339.18
52.8644,1399.26
78.9542,1469.02
234.376,1541.63
5987.76,1558.89
16481.5,1570.54
17714.6,1614.25
70168,1653.81
72052.3,1671
88450.2,1673.69
END,515341
