recordType,id,x,y,isGateway,energy,from,to,edgeType,nextHop,cluster,clusterRadius
edge,,,,,,19,30,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,31,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,41,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,42,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,43,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,46,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,57,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,60,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,67,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,90,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,93,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,104,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,117,Gateway-Gateway,-1,-1,-1
edge,,,,,,19,119,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,25,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,27,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,28,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,33,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,36,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,49,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,55,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,62,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,65,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,66,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,78,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,83,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,94,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,95,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,98,Gateway-Gateway,-1,-1,-1
edge,,,,,,20,110,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,24,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,36,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,59,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,69,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,78,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,80,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,87,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,100,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,105,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,109,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,113,Gateway-Gateway,-1,-1,-1
edge,,,,,,21,115,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,26,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,35,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,47,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,50,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,52,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,70,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,72,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,77,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,79,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,85,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,91,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,103,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,108,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,112,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,114,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,116,Gateway-Gateway,-1,-1,-1
edge,,,,,,22,118,Gateway-Gateway,-1,-1,-1
edge,,,,,,23,36,Gateway-Gateway,-1,-1,-1
edge,,,,,,23,83,Gateway-Gateway,-1,-1,-1
edge,,,,,,23,95,Gateway-Gateway,-1,-1,-1
edge,,,,,,23,100,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,34,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,36,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,37,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,59,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,61,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,63,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,64,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,69,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,78,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,80,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,87,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,92,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,105,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,109,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,113,Gateway-Gateway,-1,-1,-1
edge,,,,,,24,115,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,27,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,28,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,33,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,36,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,49,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,55,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,62,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,65,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,66,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,78,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,83,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,94,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,95,Gateway-Gateway,-1,-1,-1
edge,,,,,,25,110,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,29,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,35,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,47,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,52,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,82,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,89,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,96,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,101,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,103,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,112,Gateway-Gateway,-1,-1,-1
edge,,,,,,26,116,Gateway-Gateway,-1,-1,-1
edge,,,,,,27,33,Gateway-Gateway,-1,-1,-1
edge,,,,,,27,66,Gateway-Gateway,-1,-1,-1
edge,,,,,,27,68,Gateway-Gateway,-1,-1,-1
edge,,,,,,27,86,Gateway-Gateway,-1,-1,-1
edge,,,,,,27,94,Gateway-Gateway,-1,-1,-1
edge,,,,,,27,97,Gateway-Gateway,-1,-1,-1
edge,,,,,,27,98,Gateway-Gateway,-1,-1,-1
edge,,,,,,27,110,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,33,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,36,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,49,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,62,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,65,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,78,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,80,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,83,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,94,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,95,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,100,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,105,Gateway-Gateway,-1,-1,-1
edge,,,,,,28,110,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,37,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,47,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,52,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,53,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,54,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,55,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,63,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,68,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,75,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,79,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,82,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,89,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,92,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,96,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,99,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,101,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,102,Gateway-Gateway,-1,-1,-1
edge,,,,,,29,116,Gateway-Gateway,-1,-1,-1
edge,,,,,,30,46,Gateway-Gateway,-1,-1,-1
edge,,,,,,30,60,Gateway-Gateway,-1,-1,-1
edge,,,,,,30,104,Gateway-Gateway,-1,-1,-1
edge,,,,,,30,119,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,38,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,39,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,41,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,43,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,44,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,46,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,67,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,104,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,106,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,111,Gateway-Gateway,-1,-1,-1
edge,,,,,,31,119,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,40,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,45,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,48,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,50,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,51,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,70,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,72,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,74,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,84,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,88,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,103,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,108,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,112,Gateway-Gateway,-1,-1,-1
edge,,,,,,32,114,Gateway-Gateway,-1,-1,-1
edge,,,,,,33,49,Gateway-Gateway,-1,-1,-1
edge,,,,,,33,62,Gateway-Gateway,-1,-1,-1
edge,,,,,,33,65,Gateway-Gateway,-1,-1,-1
edge,,,,,,33,66,Gateway-Gateway,-1,-1,-1
edge,,,,,,33,83,Gateway-Gateway,-1,-1,-1
edge,,,,,,33,94,Gateway-Gateway,-1,-1,-1
edge,,,,,,33,95,Gateway-Gateway,-1,-1,-1
edge,,,,,,33,98,Gateway-Gateway,-1,-1,-1
edge,,,,,,33,110,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,37,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,41,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,42,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,43,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,57,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,59,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,61,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,63,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,64,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,82,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,87,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,89,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,90,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,92,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,99,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,101,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,106,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,109,Gateway-Gateway,-1,-1,-1
edge,,,,,,34,115,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,40,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,47,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,50,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,52,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,70,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,79,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,96,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,103,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,108,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,112,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,116,Gateway-Gateway,-1,-1,-1
edge,,,,,,35,118,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,37,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,49,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,62,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,65,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,78,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,80,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,83,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,94,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,95,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,100,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,105,Gateway-Gateway,-1,-1,-1
edge,,,,,,36,110,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,54,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,55,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,59,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,63,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,78,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,80,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,87,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,92,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,99,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,101,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,105,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,110,Gateway-Gateway,-1,-1,-1
edge,,,,,,37,115,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,39,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,41,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,43,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,44,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,46,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,67,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,82,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,89,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,99,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,101,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,104,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,106,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,111,Gateway-Gateway,-1,-1,-1
edge,,,,,,38,119,Gateway-Gateway,-1,-1,-1
edge,,,,,,39,40,Gateway-Gateway,-1,-1,-1
edge,,,,,,39,44,Gateway-Gateway,-1,-1,-1
edge,,,,,,39,67,Gateway-Gateway,-1,-1,-1
edge,,,,,,39,74,Gateway-Gateway,-1,-1,-1
edge,,,,,,39,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,39,111,Gateway-Gateway,-1,-1,-1
edge,,,,,,40,45,Gateway-Gateway,-1,-1,-1
edge,,,,,,40,48,Gateway-Gateway,-1,-1,-1
edge,,,,,,40,52,Gateway-Gateway,-1,-1,-1
edge,,,,,,40,74,Gateway-Gateway,-1,-1,-1
edge,,,,,,40,103,Gateway-Gateway,-1,-1,-1
edge,,,,,,40,112,Gateway-Gateway,-1,-1,-1
edge,,,,,,40,114,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,42,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,43,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,44,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,46,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,57,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,61,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,67,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,82,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,89,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,90,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,99,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,101,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,106,Gateway-Gateway,-1,-1,-1
edge,,,,,,41,119,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,43,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,57,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,59,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,61,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,64,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,69,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,82,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,87,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,90,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,93,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,99,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,106,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,109,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,113,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,115,Gateway-Gateway,-1,-1,-1
edge,,,,,,42,117,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,44,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,46,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,57,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,60,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,61,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,67,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,82,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,89,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,90,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,99,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,101,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,104,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,106,Gateway-Gateway,-1,-1,-1
edge,,,,,,43,119,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,46,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,67,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,74,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,89,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,104,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,106,Gateway-Gateway,-1,-1,-1
edge,,,,,,44,111,Gateway-Gateway,-1,-1,-1
edge,,,,,,45,48,Gateway-Gateway,-1,-1,-1
edge,,,,,,45,74,Gateway-Gateway,-1,-1,-1
edge,,,,,,45,84,Gateway-Gateway,-1,-1,-1
edge,,,,,,45,88,Gateway-Gateway,-1,-1,-1
edge,,,,,,45,114,Gateway-Gateway,-1,-1,-1
edge,,,,,,46,57,Gateway-Gateway,-1,-1,-1
edge,,,,,,46,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,46,60,Gateway-Gateway,-1,-1,-1
edge,,,,,,46,67,Gateway-Gateway,-1,-1,-1
edge,,,,,,46,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,46,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,46,104,Gateway-Gateway,-1,-1,-1
edge,,,,,,46,106,Gateway-Gateway,-1,-1,-1
edge,,,,,,46,119,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,52,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,53,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,70,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,75,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,79,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,91,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,96,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,103,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,112,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,116,Gateway-Gateway,-1,-1,-1
edge,,,,,,47,118,Gateway-Gateway,-1,-1,-1
edge,,,,,,48,74,Gateway-Gateway,-1,-1,-1
edge,,,,,,48,84,Gateway-Gateway,-1,-1,-1
edge,,,,,,48,88,Gateway-Gateway,-1,-1,-1
edge,,,,,,48,114,Gateway-Gateway,-1,-1,-1
edge,,,,,,49,62,Gateway-Gateway,-1,-1,-1
edge,,,,,,49,65,Gateway-Gateway,-1,-1,-1
edge,,,,,,49,78,Gateway-Gateway,-1,-1,-1
edge,,,,,,49,83,Gateway-Gateway,-1,-1,-1
edge,,,,,,49,94,Gateway-Gateway,-1,-1,-1
edge,,,,,,49,95,Gateway-Gateway,-1,-1,-1
edge,,,,,,49,110,Gateway-Gateway,-1,-1,-1
edge,,,,,,50,51,Gateway-Gateway,-1,-1,-1
edge,,,,,,50,70,Gateway-Gateway,-1,-1,-1
edge,,,,,,50,72,Gateway-Gateway,-1,-1,-1
edge,,,,,,50,88,Gateway-Gateway,-1,-1,-1
edge,,,,,,50,103,Gateway-Gateway,-1,-1,-1
edge,,,,,,50,108,Gateway-Gateway,-1,-1,-1
edge,,,,,,50,112,Gateway-Gateway,-1,-1,-1
edge,,,,,,50,114,Gateway-Gateway,-1,-1,-1
edge,,,,,,50,118,Gateway-Gateway,-1,-1,-1
edge,,,,,,51,70,Gateway-Gateway,-1,-1,-1
edge,,,,,,51,72,Gateway-Gateway,-1,-1,-1
edge,,,,,,51,84,Gateway-Gateway,-1,-1,-1
edge,,,,,,51,88,Gateway-Gateway,-1,-1,-1
edge,,,,,,51,108,Gateway-Gateway,-1,-1,-1
edge,,,,,,51,114,Gateway-Gateway,-1,-1,-1
edge,,,,,,51,118,Gateway-Gateway,-1,-1,-1
edge,,,,,,52,74,Gateway-Gateway,-1,-1,-1
edge,,,,,,52,89,Gateway-Gateway,-1,-1,-1
edge,,,,,,52,96,Gateway-Gateway,-1,-1,-1
edge,,,,,,52,101,Gateway-Gateway,-1,-1,-1
edge,,,,,,52,103,Gateway-Gateway,-1,-1,-1
edge,,,,,,52,112,Gateway-Gateway,-1,-1,-1
edge,,,,,,52,116,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,54,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,68,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,73,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,75,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,76,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,79,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,85,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,91,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,96,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,102,Gateway-Gateway,-1,-1,-1
edge,,,,,,53,116,Gateway-Gateway,-1,-1,-1
edge,,,,,,54,55,Gateway-Gateway,-1,-1,-1
edge,,,,,,54,63,Gateway-Gateway,-1,-1,-1
edge,,,,,,54,68,Gateway-Gateway,-1,-1,-1
edge,,,,,,54,75,Gateway-Gateway,-1,-1,-1
edge,,,,,,54,92,Gateway-Gateway,-1,-1,-1
edge,,,,,,54,96,Gateway-Gateway,-1,-1,-1
edge,,,,,,54,97,Gateway-Gateway,-1,-1,-1
edge,,,,,,54,102,Gateway-Gateway,-1,-1,-1
edge,,,,,,54,116,Gateway-Gateway,-1,-1,-1
edge,,,,,,55,63,Gateway-Gateway,-1,-1,-1
edge,,,,,,55,66,Gateway-Gateway,-1,-1,-1
edge,,,,,,55,68,Gateway-Gateway,-1,-1,-1
edge,,,,,,55,75,Gateway-Gateway,-1,-1,-1
edge,,,,,,55,92,Gateway-Gateway,-1,-1,-1
edge,,,,,,55,97,Gateway-Gateway,-1,-1,-1
edge,,,,,,55,98,Gateway-Gateway,-1,-1,-1
edge,,,,,,55,102,Gateway-Gateway,-1,-1,-1
edge,,,,,,55,110,Gateway-Gateway,-1,-1,-1
edge,,,,,,56,73,Gateway-Gateway,-1,-1,-1
edge,,,,,,56,76,Gateway-Gateway,-1,-1,-1
edge,,,,,,56,85,Gateway-Gateway,-1,-1,-1
edge,,,,,,56,91,Gateway-Gateway,-1,-1,-1
edge,,,,,,56,107,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,58,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,60,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,61,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,64,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,82,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,90,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,93,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,99,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,101,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,106,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,115,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,117,Gateway-Gateway,-1,-1,-1
edge,,,,,,57,119,Gateway-Gateway,-1,-1,-1
edge,,,,,,58,61,Gateway-Gateway,-1,-1,-1
edge,,,,,,58,67,Gateway-Gateway,-1,-1,-1
edge,,,,,,58,71,Gateway-Gateway,-1,-1,-1
edge,,,,,,58,81,Gateway-Gateway,-1,-1,-1
edge,,,,,,58,82,Gateway-Gateway,-1,-1,-1
