recordType,id,x,y,isGateway,energy,from,to,edgeType,nextHop,cluster,clusterRadius
edge,,,,,,7,226,Gateway-Sensor,-1,-1,-1
edge,,,,,,10,226,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,226,Gateway-Sensor,-1,-1,-1
edge,,,,,,27,226,Gateway-Sensor,-1,-1,-1
edge,,,,,,52,226,Gateway-Sensor,-1,-1,-1
edge,,,,,,60,226,Gateway-Sensor,-1,-1,-1
edge,,,,,,86,226,Gateway-Sensor,-1,-1,-1
edge,,,,,,88,226,Gateway-Sensor,-1,-1,-1
edge,,,,,,23,227,Gateway-Sensor,-1,-1,-1
edge,,,,,,40,227,Gateway-Sensor,-1,-1,-1
edge,,,,,,41,227,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,227,Gateway-Sensor,-1,-1,-1
edge,,,,,,64,227,Gateway-Sensor,-1,-1,-1
edge,,,,,,68,227,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,227,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,227,Gateway-Sensor,-1,-1,-1
edge,,,,,,7,228,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,228,Gateway-Sensor,-1,-1,-1
edge,,,,,,27,228,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,228,Gateway-Sensor,-1,-1,-1
edge,,,,,,60,228,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,228,Gateway-Sensor,-1,-1,-1
edge,,,,,,86,228,Gateway-Sensor,-1,-1,-1
edge,,,,,,88,228,Gateway-Sensor,-1,-1,-1
edge,,,,,,114,228,Gateway-Sensor,-1,-1,-1
edge,,,,,,9,229,Gateway-Sensor,-1,-1,-1
edge,,,,,,12,229,Gateway-Sensor,-1,-1,-1
edge,,,,,,16,229,Gateway-Sensor,-1,-1,-1
edge,,,,,,51,229,Gateway-Sensor,-1,-1,-1
edge,,,,,,65,229,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,229,Gateway-Sensor,-1,-1,-1
edge,,,,,,97,229,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,229,Gateway-Sensor,-1,-1,-1
edge,,,,,,11,230,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,230,Gateway-Sensor,-1,-1,-1
edge,,,,,,34,230,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,230,Gateway-Sensor,-1,-1,-1
edge,,,,,,84,230,Gateway-Sensor,-1,-1,-1
edge,,,,,,118,230,Gateway-Sensor,-1,-1,-1
edge,,,,,,2,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,23,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,40,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,41,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,64,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,66,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,68,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,71,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,231,Gateway-Sensor,-1,-1,-1
edge,,,,,,23,232,Gateway-Sensor,-1,-1,-1
edge,,,,,,24,232,Gateway-Sensor,-1,-1,-1
edge,,,,,,41,232,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,232,Gateway-Sensor,-1,-1,-1
edge,,,,,,64,232,Gateway-Sensor,-1,-1,-1
edge,,,,,,44,233,Gateway-Sensor,-1,-1,-1
edge,,,,,,45,233,Gateway-Sensor,-1,-1,-1
edge,,,,,,65,233,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,233,Gateway-Sensor,-1,-1,-1
edge,,,,,,104,233,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,233,Gateway-Sensor,-1,-1,-1
edge,,,,,,0,234,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,234,Gateway-Sensor,-1,-1,-1
edge,,,,,,4,234,Gateway-Sensor,-1,-1,-1
edge,,,,,,28,234,Gateway-Sensor,-1,-1,-1
edge,,,,,,42,234,Gateway-Sensor,-1,-1,-1
edge,,,,,,69,234,Gateway-Sensor,-1,-1,-1
edge,,,,,,87,234,Gateway-Sensor,-1,-1,-1
edge,,,,,,110,234,Gateway-Sensor,-1,-1,-1
edge,,,,,,111,234,Gateway-Sensor,-1,-1,-1
edge,,,,,,0,235,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,235,Gateway-Sensor,-1,-1,-1
edge,,,,,,4,235,Gateway-Sensor,-1,-1,-1
edge,,,,,,28,235,Gateway-Sensor,-1,-1,-1
edge,,,,,,42,235,Gateway-Sensor,-1,-1,-1
edge,,,,,,69,235,Gateway-Sensor,-1,-1,-1
edge,,,,,,87,235,Gateway-Sensor,-1,-1,-1
edge,,,,,,110,235,Gateway-Sensor,-1,-1,-1
edge,,,,,,111,235,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,236,Gateway-Sensor,-1,-1,-1
edge,,,,,,20,236,Gateway-Sensor,-1,-1,-1
edge,,,,,,32,236,Gateway-Sensor,-1,-1,-1
edge,,,,,,37,236,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,236,Gateway-Sensor,-1,-1,-1
edge,,,,,,61,236,Gateway-Sensor,-1,-1,-1
edge,,,,,,84,236,Gateway-Sensor,-1,-1,-1
edge,,,,,,102,236,Gateway-Sensor,-1,-1,-1
edge,,,,,,38,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,66,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,71,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,78,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,81,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,95,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,99,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,102,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,103,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,107,237,Gateway-Sensor,-1,-1,-1
edge,,,,,,3,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,17,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,39,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,108,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,113,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,115,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,117,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,238,Gateway-Sensor,-1,-1,-1
edge,,,,,,17,239,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,239,Gateway-Sensor,-1,-1,-1
edge,,,,,,39,239,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,239,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,239,Gateway-Sensor,-1,-1,-1
edge,,,,,,70,239,Gateway-Sensor,-1,-1,-1
edge,,,,,,93,239,Gateway-Sensor,-1,-1,-1
edge,,,,,,113,239,Gateway-Sensor,-1,-1,-1
edge,,,,,,115,239,Gateway-Sensor,-1,-1,-1
edge,,,,,,9,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,12,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,19,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,25,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,51,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,58,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,62,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,97,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,117,240,Gateway-Sensor,-1,-1,-1
edge,,,,,,38,241,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,241,Gateway-Sensor,-1,-1,-1
edge,,,,,,54,241,Gateway-Sensor,-1,-1,-1
edge,,,,,,66,241,Gateway-Sensor,-1,-1,-1
edge,,,,,,71,241,Gateway-Sensor,-1,-1,-1
edge,,,,,,78,241,Gateway-Sensor,-1,-1,-1
edge,,,,,,95,241,Gateway-Sensor,-1,-1,-1
edge,,,,,,103,241,Gateway-Sensor,-1,-1,-1
edge,,,,,,107,241,Gateway-Sensor,-1,-1,-1
edge,,,,,,14,242,Gateway-Sensor,-1,-1,-1
edge,,,,,,33,242,Gateway-Sensor,-1,-1,-1
edge,,,,,,44,242,Gateway-Sensor,-1,-1,-1
edge,,,,,,45,242,Gateway-Sensor,-1,-1,-1
edge,,,,,,59,242,Gateway-Sensor,-1,-1,-1
edge,,,,,,106,242,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,242,Gateway-Sensor,-1,-1,-1
edge,,,,,,16,243,Gateway-Sensor,-1,-1,-1
edge,,,,,,24,243,Gateway-Sensor,-1,-1,-1
edge,,,,,,30,243,Gateway-Sensor,-1,-1,-1
edge,,,,,,45,243,Gateway-Sensor,-1,-1,-1
edge,,,,,,59,243,Gateway-Sensor,-1,-1,-1
edge,,,,,,64,243,Gateway-Sensor,-1,-1,-1
edge,,,,,,65,243,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,243,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,243,Gateway-Sensor,-1,-1,-1
edge,,,,,,19,244,Gateway-Sensor,-1,-1,-1
edge,,,,,,25,244,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,244,Gateway-Sensor,-1,-1,-1
edge,,,,,,62,244,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,244,Gateway-Sensor,-1,-1,-1
edge,,,,,,97,244,Gateway-Sensor,-1,-1,-1
edge,,,,,,108,244,Gateway-Sensor,-1,-1,-1
edge,,,,,,117,244,Gateway-Sensor,-1,-1,-1
edge,,,,,,52,245,Gateway-Sensor,-1,-1,-1
edge,,,,,,67,245,Gateway-Sensor,-1,-1,-1
edge,,,,,,83,245,Gateway-Sensor,-1,-1,-1
edge,,,,,,92,245,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,245,Gateway-Sensor,-1,-1,-1
edge,,,,,,8,246,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,246,Gateway-Sensor,-1,-1,-1
edge,,,,,,29,246,Gateway-Sensor,-1,-1,-1
edge,,,,,,32,246,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,246,Gateway-Sensor,-1,-1,-1
edge,,,,,,61,246,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,246,Gateway-Sensor,-1,-1,-1
edge,,,,,,81,246,Gateway-Sensor,-1,-1,-1
edge,,,,,,102,246,Gateway-Sensor,-1,-1,-1
edge,,,,,,23,247,Gateway-Sensor,-1,-1,-1
edge,,,,,,40,247,Gateway-Sensor,-1,-1,-1
edge,,,,,,41,247,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,247,Gateway-Sensor,-1,-1,-1
edge,,,,,,64,247,Gateway-Sensor,-1,-1,-1
edge,,,,,,66,247,Gateway-Sensor,-1,-1,-1
edge,,,,,,68,247,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,247,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,247,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,10,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,27,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,58,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,74,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,87,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,88,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,91,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,98,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,110,248,Gateway-Sensor,-1,-1,-1
edge,,,,,,11,249,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,249,Gateway-Sensor,-1,-1,-1
edge,,,,,,17,249,Gateway-Sensor,-1,-1,-1
edge,,,,,,26,249,Gateway-Sensor,-1,-1,-1
edge,,,,,,34,249,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,249,Gateway-Sensor,-1,-1,-1
edge,,,,,,115,249,Gateway-Sensor,-1,-1,-1
edge,,,,,,3,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,48,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,55,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,94,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,114,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,250,Gateway-Sensor,-1,-1,-1
edge,,,,,,3,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,55,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,114,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,117,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,251,Gateway-Sensor,-1,-1,-1
edge,,,,,,3,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,6,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,48,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,55,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,114,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,252,Gateway-Sensor,-1,-1,-1
edge,,,,,,16,253,Gateway-Sensor,-1,-1,-1
edge,,,,,,30,253,Gateway-Sensor,-1,-1,-1
edge,,,,,,44,253,Gateway-Sensor,-1,-1,-1
edge,,,,,,45,253,Gateway-Sensor,-1,-1,-1
edge,,,,,,59,253,Gateway-Sensor,-1,-1,-1
edge,,,,,,65,253,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,253,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,253,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,254,Gateway-Sensor,-1,-1,-1
edge,,,,,,20,254,Gateway-Sensor,-1,-1,-1
edge,,,,,,32,254,Gateway-Sensor,-1,-1,-1
edge,,,,,,37,254,Gateway-Sensor,-1,-1,-1
edge,,,,,,38,254,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,254,Gateway-Sensor,-1,-1,-1
edge,,,,,,54,254,Gateway-Sensor,-1,-1,-1
edge,,,,,,102,254,Gateway-Sensor,-1,-1,-1
edge,,,,,,8,255,Gateway-Sensor,-1,-1,-1
edge,,,,,,29,255,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,255,Gateway-Sensor,-1,-1,-1
edge,,,,,,57,255,Gateway-Sensor,-1,-1,-1
edge,,,,,,61,255,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,255,Gateway-Sensor,-1,-1,-1
edge,,,,,,81,255,Gateway-Sensor,-1,-1,-1
edge,,,,,,102,255,Gateway-Sensor,-1,-1,-1
edge,,,,,,23,256,Gateway-Sensor,-1,-1,-1
edge,,,,,,24,256,Gateway-Sensor,-1,-1,-1
edge,,,,,,30,256,Gateway-Sensor,-1,-1,-1
edge,,,,,,41,256,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,256,Gateway-Sensor,-1,-1,-1
edge,,,,,,64,256,Gateway-Sensor,-1,-1,-1
edge,,,,,,68,256,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,256,Gateway-Sensor,-1,-1,-1
edge,,,,,,8,257,Gateway-Sensor,-1,-1,-1
edge,,,,,,29,257,Gateway-Sensor,-1,-1,-1
edge,,,,,,57,257,Gateway-Sensor,-1,-1,-1
edge,,,,,,61,257,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,257,Gateway-Sensor,-1,-1,-1
edge,,,,,,81,257,Gateway-Sensor,-1,-1,-1
edge,,,,,,109,257,Gateway-Sensor,-1,-1,-1
edge,,,,,,116,257,Gateway-Sensor,-1,-1,-1
edge,,,,,,2,258,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,258,Gateway-Sensor,-1,-1,-1
edge,,,,,,82,258,Gateway-Sensor,-1,-1,-1
edge,,,,,,90,258,Gateway-Sensor,-1,-1,-1
edge,,,,,,100,258,Gateway-Sensor,-1,-1,-1
edge,,,,,,11,259,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,259,Gateway-Sensor,-1,-1,-1
edge,,,,,,34,259,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,259,Gateway-Sensor,-1,-1,-1
edge,,,,,,84,259,Gateway-Sensor,-1,-1,-1
edge,,,,,,118,259,Gateway-Sensor,-1,-1,-1
edge,,,,,,40,260,Gateway-Sensor,-1,-1,-1
edge,,,,,,62,260,Gateway-Sensor,-1,-1,-1
edge,,,,,,66,260,Gateway-Sensor,-1,-1,-1
edge,,,,,,68,260,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,260,Gateway-Sensor,-1,-1,-1
edge,,,,,,97,260,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,260,Gateway-Sensor,-1,-1,-1
edge,,,,,,11,261,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,261,Gateway-Sensor,-1,-1,-1
edge,,,,,,26,261,Gateway-Sensor,-1,-1,-1
edge,,,,,,34,261,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,261,Gateway-Sensor,-1,-1,-1
edge,,,,,,118,261,Gateway-Sensor,-1,-1,-1
edge,,,,,,42,262,Gateway-Sensor,-1,-1,-1
edge,,,,,,65,262,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,262,Gateway-Sensor,-1,-1,-1
edge,,,,,,104,262,Gateway-Sensor,-1,-1,-1
edge,,,,,,111,262,Gateway-Sensor,-1,-1,-1
edge,,,,,,9,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,12,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,19,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,25,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,51,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,58,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,62,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,74,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,97,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,117,263,Gateway-Sensor,-1,-1,-1
edge,,,,,,7,264,Gateway-Sensor,-1,-1,-1
edge,,,,,,10,264,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,264,Gateway-Sensor,-1,-1,-1
edge,,,,,,27,264,Gateway-Sensor,-1,-1,-1
edge,,,,,,52,264,Gateway-Sensor,-1,-1,-1
edge,,,,,,60,264,Gateway-Sensor,-1,-1,-1
edge,,,,,,86,264,Gateway-Sensor,-1,-1,-1
edge,,,,,,88,264,Gateway-Sensor,-1,-1,-1
edge,,,,,,39,265,Gateway-Sensor,-1,-1,-1
edge,,,,,,54,265,Gateway-Sensor,-1,-1,-1
edge,,,,,,62,265,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,265,Gateway-Sensor,-1,-1,-1
edge,,,,,,103,265,Gateway-Sensor,-1,-1,-1
edge,,,,,,107,265,Gateway-Sensor,-1,-1,-1
edge,,,,,,108,265,Gateway-Sensor,-1,-1,-1
edge,,,,,,26,266,Gateway-Sensor,-1,-1,-1
edge,,,,,,49,266,Gateway-Sensor,-1,-1,-1
edge,,,,,,70,266,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,266,Gateway-Sensor,-1,-1,-1
edge,,,,,,93,266,Gateway-Sensor,-1,-1,-1
edge,,,,,,21,267,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,267,Gateway-Sensor,-1,-1,-1
edge,,,,,,49,267,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,267,Gateway-Sensor,-1,-1,-1
edge,,,,,,76,267,Gateway-Sensor,-1,-1,-1
edge,,,,,,77,267,Gateway-Sensor,-1,-1,-1
edge,,,,,,85,267,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,6,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,21,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,26,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,48,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,49,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,55,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,56,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,70,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,76,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,77,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,85,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,93,268,Gateway-Sensor,-1,-1,-1
edge,,,,,,10,269,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,269,Gateway-Sensor,-1,-1,-1
edge,,,,,,27,269,Gateway-Sensor,-1,-1,-1
edge,,,,,,74,269,Gateway-Sensor,-1,-1,-1
edge,,,,,,87,269,Gateway-Sensor,-1,-1,-1
edge,,,,,,88,269,Gateway-Sensor,-1,-1,-1
edge,,,,,,91,269,Gateway-Sensor,-1,-1,-1
edge,,,,,,98,269,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,269,Gateway-Sensor,-1,-1,-1
edge,,,,,,52,270,Gateway-Sensor,-1,-1,-1
edge,,,,,,83,270,Gateway-Sensor,-1,-1,-1
edge,,,,,,92,270,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,270,Gateway-Sensor,-1,-1,-1
edge,,,,,,3,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,17,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,70,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,113,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,115,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,117,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,271,Gateway-Sensor,-1,-1,-1
edge,,,,,,44,272,Gateway-Sensor,-1,-1,-1
edge,,,,,,45,272,Gateway-Sensor,-1,-1,-1
edge,,,,,,59,272,Gateway-Sensor,-1,-1,-1
edge,,,,,,65,272,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,272,Gateway-Sensor,-1,-1,-1
edge,,,,,,104,272,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,272,Gateway-Sensor,-1,-1,-1
edge,,,,,,2,273,Gateway-Sensor,-1,-1,-1
edge,,,,,,71,273,Gateway-Sensor,-1,-1,-1
edge,,,,,,82,273,Gateway-Sensor,-1,-1,-1
edge,,,,,,90,273,Gateway-Sensor,-1,-1,-1
edge,,,,,,99,273,Gateway-Sensor,-1,-1,-1
edge,,,,,,100,273,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,274,Gateway-Sensor,-1,-1,-1
edge,,,,,,34,274,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,274,Gateway-Sensor,-1,-1,-1
edge,,,,,,54,274,Gateway-Sensor,-1,-1,-1
edge,,,,,,118,274,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,6,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,21,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,48,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,55,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,56,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,76,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,77,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,94,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,114,275,Gateway-Sensor,-1,-1,-1
edge,,,,,,23,276,Gateway-Sensor,-1,-1,-1
edge,,,,,,40,276,Gateway-Sensor,-1,-1,-1
edge,,,,,,41,276,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,276,Gateway-Sensor,-1,-1,-1
edge,,,,,,64,276,Gateway-Sensor,-1,-1,-1
edge,,,,,,68,276,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,276,Gateway-Sensor,-1,-1,-1
edge,,,,,,14,277,Gateway-Sensor,-1,-1,-1
edge,,,,,,30,277,Gateway-Sensor,-1,-1,-1
edge,,,,,,33,277,Gateway-Sensor,-1,-1,-1
edge,,,,,,44,277,Gateway-Sensor,-1,-1,-1
edge,,,,,,45,277,Gateway-Sensor,-1,-1,-1
edge,,,,,,59,277,Gateway-Sensor,-1,-1,-1
edge,,,,,,65,277,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,277,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,277,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,278,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,278,Gateway-Sensor,-1,-1,-1
edge,,,,,,60,278,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,278,Gateway-Sensor,-1,-1,-1
edge,,,,,,86,278,Gateway-Sensor,-1,-1,-1
edge,,,,,,88,278,Gateway-Sensor,-1,-1,-1
edge,,,,,,94,278,Gateway-Sensor,-1,-1,-1
edge,,,,,,114,278,Gateway-Sensor,-1,-1,-1
edge,,,,,,3,279,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,279,Gateway-Sensor,-1,-1,-1
edge,,,,,,6,279,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,279,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,279,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,279,Gateway-Sensor,-1,-1,-1
