time_ms,fitness
39.8574,1562.39
79.0413,1597.29
157.44,1608.44
196.512,1677.72
392.479,1730.94
587.903,1757.56
1725.9,1785.53
2194.97,1792.32
2899.7,1811.44
9409.16,1817.17
9487.36,1820.41
14526.3,1825.34
14722.9,1827.32
15151.8,1835.25
15190.7,1858.53
15425,1865.9
END,15660.1
