time_ms,fitness
3.7585,1725.22
44.044,1775.01
84.0195,1847.14
299.999,1857.96
484.75,1891.87
672.916,1937.14
993.81,1946.9
1115.51,1959.98
1529.41,1962.89
1550.54,2011.79
END,1550.8
