time_ms,fitness
20.0179,1741.46
39.3206,1780.86
58.2653,1830.09
138.292,1860.07
157.217,1862.81
195.264,1885.97
270.892,1889.76
408.057,1892.13
426.988,1942.41
584.858,1967.42
662.238,1971.74
833.764,1974.32
952.607,1990.37
1499.79,2027.49
END,1499.91
