time_ms,fitness
20.6001,1735.48
42.1577,1793.29
63.1758,1806.84
103.211,1837.79
124.829,1878.96
164.447,1915.23
224.293,1926.52
265.32,1936.73
307.819,1959.98
788.122,1979.95
829.596,2011.79
END,829.795
