time_ms,fitness
3.3823,1759.26
63.0832,1822.03
103.682,1840.86
160.482,1884.81
217.118,1885.97
460.844,1892.13
479.592,1918.56
498.446,1921.03
517.416,1939.43
802.814,1966.35
1256.09,1990.37
4100.47,2005.8
END,4100.62
