time_ms,fitness
40.6149,1704.24
124.551,1734.4
172.902,1783.6
359.034,1784.74
406.961,1834.72
758.313,1911.48
3181.53,1936.83
4262.77,1958.6
7443.08,1975.9
11762.5,1976.09
21539.6,1977.84
21886.5,1995.84
33872.7,2034.37
END,33872.8
