time_ms,fitness
47.5756,1614.19
428.268,1651.33
721.911,1691.96
794.078,1713.58
1013.8,1724.15
1517.12,1733.47
1589.11,1758.99
2527.18,1780.71
2962.17,1793.92
4303.67,1801.18
6019.33,1802.2
6812.78,1806.66
7525.19,1823.17
8155.92,1828.05
8420.08,1853.32
9269.22,1881.44
15182.3,1904.65
17773.8,1907.56
19973.4,1920.12
20834.1,1932.09
27670.3,1932.88
29818.8,1987.95
43375.3,1990.02
44232.9,1990.89
67811.3,1993.96
70229.3,1997.44
84568,2015.42
END,84568.1
