time_ms,fitness
42.0239,1770.57
362.792,1804.68
528.151,1812.11
1325.11,1834.88
2273.6,1842.34
2665.03,1846.6
4975.46,1862.62
5194.7,1887.35
6718.9,1889.29
6938.67,1889.71
7814.96,1924.79
8393.02,1926.96
11891.9,1935.57
12690.6,1942.2
17337.5,1942.87
18642,1953.96
20456,1957.01
24175.6,1960.34
25121.3,1972.47
28693.2,1983.01
36885.2,1988.63
61901.4,2009.9
END,61901.7
