time_ms,fitness
41.4427,1697.81
128.464,1733.15
298.505,1776.35
556.961,1810.23
643.508,1834.88
1411.78,1846.6
1875.88,1862.62
2170.58,1879.22
3450.27,1889.71
3747.81,1912.06
5412.09,1939.24
6213.8,1966.89
6887.94,1969.11
7229.63,1971.69
7988.6,1972.47
8709.35,1996.03
11687.1,2009.9
END,11687.2
