time_ms,fitness
43.2119,1791.16
383.606,1819.64
599.203,1823.33
728.785,1829.43
994.288,1864.64
1443.56,1874.42
1667.3,1885.47
2814.81,1934.22
5962.69,1944.41
6351.72,1948.76
8774.97,2010.22
END,8775.07
