time_ms,fitness
41.3921,1614.19
82.6653,1651.33
207.905,1668.92
334.292,1682.63
416.982,1693.46
624.583,1762.07
916.604,1778.8
1041.15,1780.71
2094.13,1823.17
4431.2,1829.8
4879.48,1830.58
5689.81,1853.32
8352.95,1863.55
9878.04,1907.4
15219.7,1907.56
25406,1909.15
27939.7,1913.36
28068.8,1932.09
39477,1956.22
39766.3,1972.31
42884.8,1990.89
123711,1990.95
126637,1991.12
127277,1992.41
127911,1997.44
128521,2009.32
END,128521
