time_ms,fitness
39.4762,1670.65
259.281,1716.26
331.659,1744.33
710.089,1747.95
787.6,1763.19
1103.42,1803.2
1486.53,1819.5
2860.74,1857.68
2944.42,1911.89
7141.43,1920.23
7497.16,1929.12
7781.54,1936.83
8207.34,1937.02
10968.4,1946.23
11755.4,1955
16172.4,1975.9
49643.4,1976.09
65983.4,1993.48
204792,1995.39
209349,1995.84
213439,2020.09
END,213440
