time_ms,fitness
51.4987,1570.5
413.882,1607.99
492.742,1689.78
641.418,1735.24
785.845,1748.92
3286.49,1755.02
5197.82,1810.41
8074.71,1819.38
12277.5,1834.68
12785.6,1836.54
14160.1,1841.44
14303.7,1860.95
14377.3,1873.02
15177.3,1879.36
17190.6,1885.44
17967,1885.5
19030.9,1894.73
25464.6,1901.88
END,29000.3
