time_ms,fitness
124.447,1584.07
518.061,1610.9
588.607,1670.05
2237.3,1686.33
2568.81,1732.21
2766.16,1733.75
3425.92,1745.33
3820.47,1759.54
4678.39,1788.04
6259.81,1800.83
8959.1,1814.24
13771.4,1821.48
END,26464.3
