time_ms,fitness
127.871,1780.41
340.699,1784.09
429.456,1830.89
597.647,1839.99
1706.59,1854.03
2972.73,1926.18
5171.58,1927.38
5399.93,1931.74
5924.6,1941.83
14566.6,1956.75
14642.6,1966.76
18033.3,1995.13
22604.1,1998.35
27280.1,2002.96
28549.2,2018.72
END,30684.8
