time_ms,fitness
3.4021,1619.33
41.1079,1664.38
97.3066,1672.51
116.058,1679.14
266.088,1727.64
378.338,1736.4
733.601,1743.34
752.329,1753.43
770.991,1776.5
1034.76,1805.37
END,1872.59
