time_ms,fitness
3.384,1833.11
41.4381,1873.53
80.6178,1954.08
197.176,1972.38
215.997,1980.71
328.185,1984.52
402.904,1993.93
515.36,2015.8
1152.82,2019.5
1171.46,2041.85
1802.19,2046.02
END,1873.14
