time_ms,fitness
4.8744,1370.13
24.0242,1412.72
44.4078,1458.03
147.517,1506.35
167.896,1557.98
249.425,1613.28
351.221,1631.15
452.989,1672.64
540.019,1691.86
825.952,1734.89
847.658,1736.55
END,2182.68
