time_ms,fitness
29.2638,1686.67
154.592,1713.55
216.563,1751.67
278.455,1752.13
387.02,1799.46
632.471,1853.5
694.794,1866.01
1004.39,1898.25
1412.09,1902.96
1566.91,1932.06
2215.77,1954.19
4286.91,1980.97
5363.73,1981.24
9782.9,2041.98
END,9783.02
