time_ms,fitness
33.7707,1768.36
94.1888,1898.58
125.818,1947.33
1121.3,1959.32
1244.41,1964.89
2086.77,1974.57
3175.55,1984.9
3556.95,1998.9
3777.34,2025.25
END,3777.44
