time_ms,fitness
12.5412,1660.65
50.0805,1681.65
87.5529,1705.51
201.529,1775.63
618.444,1816.26
731.818,1816.62
1147.17,1835.79
1562.52,1845.1
1940.01,1853.81
1977.26,1891.59
5247.47,1892.65
6817.64,1900.83
9018.08,1913.06
9595.26,1921.84
10526.8,1932.63
15404.3,1943.53
18062.5,1944.87
24005,1960.62
24341.8,1970.05
33666.3,1974.44
33965.4,1974.88
41833.6,1983.79
45398.6,1988.28
45843.7,1997.11
56866.3,2006.68
END,56866.5
