time_ms,fitness
11.1828,1804.71
83.609,1832.53
123.719,1850.69
600.988,1856.49
747.455,1858.9
787.149,1861.04
1021.96,1865.94
1273.6,1896.44
1887.95,1913.33
3190.77,1935.54
5253.21,1954.46
5935.92,1961.66
6439.88,1967.85
7770.64,1993.09
8418.94,1993.25
11335.2,1997.41
12977.4,2011.59
END,12977.5
