time_ms,fitness
12.9742,1713.73
159.754,1730.94
198.34,1738.97
234.462,1751.92
349.161,1768.33
496.289,1799.46
753.972,1836.29
938.298,1873.64
1123.85,1898.25
1786.76,1904.22
2009.07,1950.01
2303.29,1954.19
28607.5,1968.54
28644.1,1980.65
29154.7,1980.97
30176,1981.24
31740.5,2011
END,31740.7
