time_ms,fitness
32.1397,1637.4
64.1355,1723.63
95.8931,1775.63
221.601,1816.62
475.826,1824.53
602.182,1847.81
1078.89,1851.52
1206.65,1865.07
1584.52,1879.54
1648.42,1891.85
1900.25,1892.65
2026.84,1904.95
2562.49,1913.06
2909.46,1917.99
3226.22,1970.8
4898.57,1974.01
4962.2,2008.13
END,4962.34
