time_ms,fitness
29.8759,1638.39
59.4514,1657.77
88.8099,1680.91
147.681,1745.46
357.205,1765.67
503.849,1792.81
855.71,1793.15
1416.56,1802.52
1593.4,1815.16
2211.87,1827.25
2360.27,1858.94
2770.39,1866.42
4885.7,1866.79
4973.44,1890.66
END,5950.12
