time_ms,fitness
31.948,1667.06
185.821,1680.35
216.451,1701.73
247.068,1758
277.282,1765.48
337.004,1793.8
670.79,1797.09
1184.28,1799.02
1956.77,1813.37
2139.94,1858.3
4555.24,1864.08
END,5778.41
