time_ms,fitness
32.8722,1780.54
98.6386,1902.04
292.511,1936.98
552.055,1952.53
1622.84,1971.65
1655.87,1974.4
2243.51,1978.9
2309,2007.12
3774.79,2009.38
3807.18,2023.19
4033.19,2031.3
END,6573.21
