time_ms,fitness
1.6643,1210.66
9.8902,1291.49
11.6363,1329.26
13.3164,1440.92
123.689,1452.54
296.288,1457.09
316.047,1500.49
2120.9,1505.35
5801.63,1538.46
5957.12,1551.71
END,11506.8
